stem,filename,relpath,severity,bin,rtdetr_l,yolo_nano,yolov8s,recall_mean,group,median_brightness_score,orange_index_score,channel_spread_score,rms_contrast_score,upper_contrast_score,mode
LZ_Bing_871,LZ_Bing_871.png,JPEGImages/LZ_Bing_871.png,0.3426220118999481,light,0.4545454545454545,0.3636363636363636,0.4545454545454545,0.4242424242424241,intermediate,140.0,12.480761194029853,12.480761194029853,0.2165612151504097,0.2320337817437641,unflagged
LZ_Google_411,LZ_Google_411.png,JPEGImages/LZ_Google_411.png,0.2769259810447693,light,0.1538461538461538,0.4615384615384615,0.4615384615384615,0.358974358974359,intermediate,121.0,8.829563636363645,8.829563636363645,0.2254456074418049,0.3032425720409948,unflagged
LZ_Google_416,LZ_Google_416.png,JPEGImages/LZ_Google_416.png,0.324755847454071,light,0.7692307692307693,0.6923076923076923,0.7692307692307693,0.7435897435897436,clear,149.0,-16.87112940100596,16.87112940100596,0.2030804852670587,0.1698062189498804,unflagged
MLS_Bing_019,MLS_Bing_019.png,JPEGImages/MLS_Bing_019.png,0.3432880640029907,light,0.5,0.0,0.5,0.3333333333333333,intermediate,133.0,2.828324074074061,3.1234212962962715,0.3388457411765398,0.3623141723208911,unflagged
MLS_Bing_108,MLS_Bing_108.png,JPEGImages/MLS_Bing_108.png,0.323984295129776,light,0.3333333333333333,0.8333333333333334,0.8333333333333334,0.6666666666666666,intermediate,79.0,-0.9094869791666582,0.9094869791666582,0.3281693743781216,0.2809298875116154,unflagged
MLS_Bing_123,MLS_Bing_123.png,JPEGImages/MLS_Bing_123.png,0.3301560282707214,light,0.6666666666666666,0.5,0.5,0.5555555555555555,intermediate,131.0,11.543589707966332,11.543589707966332,0.2971811767810086,0.302407152646831,unflagged
MLS_Bing_343,MLS_Bing_343.png,JPEGImages/MLS_Bing_343.png,0.3361165821552276,light,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.6190476190476191,intermediate,115.0,33.43784081632653,33.43784081632653,0.3103749229790516,0.2691935837957386,unflagged
MLS_Bing_388,MLS_Bing_388.png,JPEGImages/MLS_Bing_388.png,0.1885927766561508,clear,0.0,0.0,1.0,0.3333333333333333,intermediate,62.0,-0.1001318359375034,0.9019596354166736,0.2361550576894952,0.2346800119235148,dark
MLS_Bing_552,MLS_Bing_552.png,JPEGImages/MLS_Bing_552.png,0.3125630915164947,light,0.0,0.0,0.0,0.0,failure,77.0,-10.806627243489984,10.806627243489984,0.2506343023676871,0.1676379031639852,unflagged
MLS_Bing_667,MLS_Bing_667.png,JPEGImages/MLS_Bing_667.png,0.2346229702234268,clear,1.0,0.5,0.5,0.6666666666666666,intermediate,65.0,5.765625573996928,5.765625573996928,0.1823559219936077,0.1604533091059958,dark
MLS_Bing_688,MLS_Bing_688.png,JPEGImages/MLS_Bing_688.png,0.3132485449314117,light,0.0,0.0,0.125,0.0416666666666666,failure,128.0,-0.5012052552185366,1.0157498573059485,0.2166793503371105,0.1225052558269719,unflagged
MLS_Bing_737,MLS_Bing_737.png,JPEGImages/MLS_Bing_737.png,0.1289716809988021,clear,0.5555555555555556,0.3333333333333333,0.7777777777777778,0.5555555555555555,intermediate,99.0,11.277282668124656,11.277282668124656,0.2899758222982038,0.2884825311643608,unflagged
MLS_Bing_747,MLS_Bing_747.png,JPEGImages/MLS_Bing_747.png,0.3250032961368561,light,0.0,0.0,0.0,0.0,failure,123.0,4.599006006006007,4.599006006006007,0.2867106981912168,0.2287994194877572,unflagged
MLS_Google_060,MLS_Google_060.png,JPEGImages/MLS_Google_060.png,0.3436895310878753,light,0.0,0.0,0.0,0.0,failure,104.0,-30.30704397691578,30.30704397691578,0.2519491708759668,0.1910889805967565,unflagged
MLS_Google_308,MLS_Google_308.png,JPEGImages/MLS_Google_308.png,0.2540596127510071,clear,0.0,0.0,0.0,0.0,failure,96.0,25.04119251387192,25.04119251387192,0.1703894777432184,0.1538737930148986,unflagged
MLS_Google_516,MLS_Google_516.png,JPEGImages/MLS_Google_516.png,0.1850492656230926,clear,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,intermediate,88.0,23.59375415650632,23.59375415650632,0.2398837291161447,0.2749448036014531,unflagged
MLS_Google_633,MLS_Google_633.png,JPEGImages/MLS_Google_633.png,0.275715708732605,light,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.6666666666666666,intermediate,93.0,8.314798387096772,8.314798387096772,0.3395923655428659,0.3934670717270636,unflagged
MLS_Google_637,MLS_Google_637.png,JPEGImages/MLS_Google_637.png,0.3245609104633331,light,0.0,0.0,0.0,0.0,failure,122.0,9.546539685412228,9.546539685412228,0.2000315364176759,0.1630305434710743,unflagged
MSK_Bing_100,MSK_Bing_100.png,JPEGImages/MSK_Bing_100.png,0.244555115699768,clear,0.0,0.4285714285714285,0.7142857142857143,0.3809523809523809,intermediate,62.0,42.83731183824467,42.83731183824467,0.2144297855250334,0.2119010030992626,dark
MSK_Bing_104,MSK_Bing_104.png,JPEGImages/MSK_Bing_104.png,0.2826387286186218,light,0.3333333333333333,0.3333333333333333,0.0,0.2222222222222222,failure,143.0,-16.090990520565555,16.090990520565555,0.2865660193459518,0.234848047904491,unflagged
MSK_Bing_120,MSK_Bing_120.png,JPEGImages/MSK_Bing_120.png,0.2700564265251159,light,0.1176470588235294,0.1764705882352941,0.2352941176470588,0.176470588235294,failure,80.0,-24.70108005952653,24.70108005952653,0.2373479934147883,0.2513143139858573,unflagged
MSK_Bing_160,MSK_Bing_160.png,JPEGImages/MSK_Bing_160.png,0.1875087320804596,clear,0.0,0.0,0.0,0.0,failure,71.0,-3.917012800956456,3.917012800956456,0.1577944262217897,0.1480828957876608,unflagged
MSK_Bing_227,MSK_Bing_227.png,JPEGImages/MSK_Bing_227.png,0.2617798447608948,light,0.0,0.0,0.0,0.0,failure,94.0,-24.624572778016315,24.624572778016315,0.1766318938756758,0.171289010375975,unflagged
MSK_Bing_255,MSK_Bing_255.png,JPEGImages/MSK_Bing_255.png,0.2492642551660537,clear,0.0,0.0,0.0,0.0,failure,96.0,34.38952408771307,34.38952408771307,0.2801534049809148,0.3044353748335877,unflagged
MSK_Bing_314,MSK_Bing_314.png,JPEGImages/MSK_Bing_314.png,0.2102842628955841,clear,0.0,0.125,0.625,0.25,failure,57.0,4.961612591085924,7.552044866604788,0.2315186489943713,0.2501394721915093,dark
MSK_Bing_321,MSK_Bing_321.png,JPEGImages/MSK_Bing_321.png,0.2126654982566833,clear,0.0,0.0,1.0,0.3333333333333333,intermediate,82.0,16.18896551724137,16.18896551724137,0.1987099774006868,0.1822841612428104,unflagged
MSK_Bing_556,MSK_Bing_556.png,JPEGImages/MSK_Bing_556.png,0.3056232333183288,light,0.25,0.375,0.375,0.3333333333333333,intermediate,109.0,-0.0898498498498554,2.821885885885891,0.205416286141094,0.1560733424192841,unflagged
NW_Bing_142,NW_Bing_142.png,JPEGImages/NW_Bing_142.png,0.3409301936626434,light,1.0,0.3333333333333333,1.0,0.7777777777777777,clear,111.0,-19.29297932330826,19.29297932330826,0.1632928154600019,0.1728790570452669,unflagged
NW_Bing_407,NW_Bing_407.png,JPEGImages/NW_Bing_407.png,0.2806073129177093,light,0.0,0.0,1.0,0.3333333333333333,intermediate,159.0,10.083327538247572,10.083327538247572,0.1900704968896109,0.1219652697952709,unflagged
NW_Google_110,NW_Google_110.png,JPEGImages/NW_Google_110.png,0.3095895051956177,light,1.0,0.5,0.5,0.6666666666666666,intermediate,101.0,-0.4300441775384769,0.6262787326568713,0.165118283604266,0.1740753402815893,unflagged
NW_Google_198,NW_Google_198.png,JPEGImages/NW_Google_198.png,0.28627410531044,light,1.0,0.0,0.5,0.5,intermediate,116.0,9.143559999999994,18.888489333333325,0.2053700153095111,0.1749381441447688,unflagged
NY_Baidu_138,NY_Baidu_138.png,JPEGImages/NY_Baidu_138.png,0.2652290463447571,light,0.0,0.1666666666666666,0.5,0.2222222222222222,failure,66.0,-0.1656539134783798,1.6646453279986702,0.2862965803210515,0.2966725981232176,dark
NY_Bing_29,NY_Bing_29.png,JPEGImages/NY_Bing_29.png,0.3332102000713348,light,1.0,0.5,1.0,0.8333333333333334,clear,143.0,-50.51301315060624,50.51301315060624,0.184593498701616,0.0644919349433234,cast_cold
NY_Bing_407,NY_Bing_407.png,JPEGImages/NY_Bing_407.png,0.2235492318868637,clear,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,intermediate,78.0,2.9514573808249907,2.9514573808249907,0.2063747437718806,0.1347753752052918,unflagged
NZL_Bing_053,NZL_Bing_053.png,JPEGImages/NZL_Bing_053.png,0.292625367641449,light,0.5,0.5,0.25,0.4166666666666667,intermediate,83.0,-3.7844377761106927,3.8234933733433394,0.2940333726460102,0.2296850303517338,unflagged
NZL_Bing_230,NZL_Bing_230.png,JPEGImages/NZL_Bing_230.png,0.2882347404956817,light,0.1111111111111111,0.3333333333333333,0.4444444444444444,0.2962962962962963,failure,125.0,48.32022119933514,48.32022119933514,0.1560766030922844,0.1288704484759433,cast_warm
NZL_Google_003,NZL_Google_003.png,JPEGImages/NZL_Google_003.png,0.334458440542221,light,0.5,0.5,0.5,0.5,intermediate,103.0,0.8288712620464764,5.809455162273238,0.3287367213617536,0.3724086520479991,unflagged
NZL_Google_609,NZL_Google_609.png,JPEGImages/NZL_Google_609.png,0.3228663504123688,light,0.0,1.0,0.0,0.3333333333333333,intermediate,65.0,0.4392718335619605,2.5897093938932016,0.3494140892847645,0.2682302930424881,dark
OLD_Google_192,OLD_Google_192.png,JPEGImages/OLD_Google_192.png,0.3064269125461578,light,0.25,0.25,0.25,0.25,failure,120.0,-5.186555978519479,14.21149649921827,0.2428412933707464,0.2271434607468439,unflagged
OLD_Google_344,OLD_Google_344.png,JPEGImages/OLD_Google_344.png,0.3370898365974426,light,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,intermediate,65.0,-3.367964625850334,4.510533333333328,0.1753116137241377,0.1830075918880502,dark
PL_Bing_046,PL_Bing_046.png,JPEGImages/PL_Bing_046.png,0.2211195230484008,clear,1.0,0.5384615384615384,0.5384615384615384,0.6923076923076922,intermediate,138.0,-20.561612494236982,20.561612494236982,0.1953873467498489,0.0734247471838158,unflagged
PL_Google_512,PL_Google_512.png,JPEGImages/PL_Google_512.png,0.301189512014389,light,1.0,1.0,1.0,1.0,clear,122.0,28.41518124999999,31.830958333333346,0.2801753006318717,0.23197133098926,unflagged
PL_Google_635,PL_Google_635.png,JPEGImages/PL_Google_635.png,0.2437192499637603,clear,1.0,1.0,1.0,1.0,clear,129.0,25.92903333333332,25.92903333333332,0.2693951917100987,0.291637360195747,unflagged
PL_Google_849,PL_Google_849.png,JPEGImages/PL_Google_849.png,0.2629582285881042,light,1.0,1.0,1.0,1.0,clear,111.0,6.611093363400045,6.611093363400045,0.1968973129204507,0.1554041623043282,unflagged
QC_Bing_236,QC_Bing_236.png,JPEGImages/QC_Bing_236.png,0.2986299097537994,light,1.0,1.0,1.0,1.0,clear,136.0,19.26100259740258,19.26100259740258,0.2040297936011225,0.1755749459143766,unflagged
QC_Bing_266,QC_Bing_266.png,JPEGImages/QC_Bing_266.png,0.2482678890228271,clear,0.0,0.3333333333333333,0.3333333333333333,0.2222222222222222,failure,156.0,105.28509433962265,105.28509433962265,0.1755592469693883,0.1012138766999447,cast_warm
QC_Bing_857,QC_Bing_857.png,JPEGImages/QC_Bing_857.png,0.1101377829909324,clear,0.0,0.0,0.0,0.0,failure,47.0,18.98499847766517,18.98499847766517,0.1535533265989178,0.1425576070708524,dark
QC_Google_324,QC_Google_324.png,JPEGImages/QC_Google_324.png,0.2671025395393371,light,0.0,0.5833333333333334,0.75,0.4444444444444445,intermediate,129.0,-1.9086619217081875,3.606327402135236,0.2644214111348361,0.2287031758169453,unflagged
QD_Baidu_146,QD_Baidu_146.png,JPEGImages/QD_Baidu_146.png,0.2447995841503143,clear,0.5,0.0,0.5,0.3333333333333333,intermediate,58.0,-3.9561054994388334,3.9561054994388334,0.2541292113735879,0.2730312987814398,dark
QD_Bing_075,QD_Bing_075.png,JPEGImages/QD_Bing_075.png,0.3166457414627075,light,1.0,1.0,1.0,1.0,clear,164.0,11.551023003121031,11.551023003121031,0.214053806626867,0.2410697625018932,unflagged
QD_Bing_179,QD_Bing_179.png,JPEGImages/QD_Bing_179.png,0.3476806581020355,light,0.0263157894736842,0.0,0.0,0.0087719298245614,failure,110.0,-28.686028735632163,32.63859195402297,0.1339604608599814,0.0707105197487071,unflagged
QD_Bing_439,QD_Bing_439.png,JPEGImages/QD_Bing_439.png,0.1664623171091079,clear,0.1111111111111111,0.0,0.4444444444444444,0.1851851851851852,failure,96.0,14.146973737373742,16.78150303030303,0.2602052349496909,0.2551142801625254,unflagged
QD_Bing_533,QD_Bing_533.png,JPEGImages/QD_Bing_533.png,0.2175390124320984,clear,0.0,1.0,1.0,0.6666666666666666,intermediate,87.0,-3.829008508322119,5.845761595095539,0.2561727533120457,0.2388436446584021,unflagged
QD_Bing_851,QD_Bing_851.png,JPEGImages/QD_Bing_851.png,0.3366227149963379,light,0.0,0.0,1.0,0.3333333333333333,intermediate,156.0,1.564405940594071,2.507202970297016,0.2524920435427211,0.2305281242738204,unflagged
QD_Bing_873,QD_Bing_873.png,JPEGImages/QD_Bing_873.png,0.331752747297287,light,0.0,0.4545454545454545,0.3636363636363636,0.2727272727272727,failure,120.0,-41.95280041797282,41.95280041797282,0.1622388968533204,0.1229595881450716,cast_cold
QD_Google_080,QD_Google_080.png,JPEGImages/QD_Google_080.png,0.3475447595119476,light,0.0909090909090909,0.3636363636363636,0.6363636363636364,0.3636363636363636,intermediate,126.0,17.420676765245645,17.420676765245645,0.1594577967572593,0.1510312775090558,unflagged
SFC_Bing_448,SFC_Bing_448.png,JPEGImages/SFC_Bing_448.png,0.3366338908672333,light,0.0,0.0,1.0,0.3333333333333333,intermediate,110.0,40.92777662157475,40.92777662157475,0.1623744414204208,0.1549664079305594,cast_warm
SFC_Google_069,SFC_Google_069.png,JPEGImages/SFC_Google_069.png,0.2564297616481781,clear,1.0,0.875,0.875,0.9166666666666666,clear,87.0,13.955162037037042,13.955162037037042,0.3017613940127783,0.3323152039350081,unflagged
SFC_Google_20,SFC_Google_20.png,JPEGImages/SFC_Google_20.png,0.1662422716617584,clear,0.9,0.5,0.6333333333333333,0.6777777777777777,intermediate,46.0,1.1370093900418112,1.794528525211078,0.2341023810510427,0.0694438972274486,dark
SGP_Bing_027,SGP_Bing_027.png,JPEGImages/SGP_Bing_027.png,0.2551586329936981,clear,0.4,0.6,0.8,0.6,intermediate,106.0,9.886510407852429,9.886510407852429,0.1915047727021976,0.1804645211670019,unflagged
SGP_Bing_078,SGP_Bing_078.png,JPEGImages/SGP_Bing_078.png,0.2726947069168091,light,1.0,1.0,1.0,1.0,clear,88.0,9.25889215056722,9.25889215056722,0.1290730644143213,0.0695414871902394,unflagged
SGP_Bing_082,SGP_Bing_082.png,JPEGImages/SGP_Bing_082.png,0.3141173124313354,light,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.1851851851851852,failure,116.0,-25.56180291355986,25.56180291355986,0.1660517158977437,0.1267305810517945,unflagged
SGP_Bing_083,SGP_Bing_083.png,JPEGImages/SGP_Bing_083.png,0.3262178599834442,light,0.918918918918919,0.6216216216216216,0.6486486486486487,0.7297297297297298,clear,114.0,0.7343122081025371,4.630746985988921,0.2785175680455684,0.3064247391522047,unflagged
SGP_Bing_092,SGP_Bing_092.png,JPEGImages/SGP_Bing_092.png,0.3061459958553314,light,0.3,0.4,0.5,0.3999999999999999,intermediate,119.0,6.906200361010832,6.906200361010832,0.2920982267104169,0.2839266647127222,unflagged
SGP_Bing_103,SGP_Bing_103.png,JPEGImages/SGP_Bing_103.png,0.2561660408973694,clear,0.3333333333333333,0.4166666666666667,0.5833333333333334,0.4444444444444445,intermediate,77.0,27.61054238505747,27.61054238505747,0.2277815567116811,0.2365176017052433,unflagged
SGP_Bing_109,SGP_Bing_109.png,JPEGImages/SGP_Bing_109.png,0.1685867309570312,clear,0.1666666666666666,0.5,0.3333333333333333,0.3333333333333333,intermediate,79.0,11.366638576779025,11.366638576779025,0.1360744049622114,0.0779356206273961,unflagged
SGP_Bing_148,SGP_Bing_148.png,JPEGImages/SGP_Bing_148.png,0.3084860742092132,light,0.1666666666666666,0.6666666666666666,0.8333333333333334,0.5555555555555555,intermediate,93.0,-4.049935821484993,4.049935821484993,0.143810460476937,0.1594792282697121,unflagged
SGP_Bing_167,SGP_Bing_167.png,JPEGImages/SGP_Bing_167.png,0.2023280709981918,clear,0.0,0.0,0.0,0.0,failure,80.0,57.21297067901234,57.21297067901234,0.1483902546870215,0.1358642872915276,cast_warm
SGP_Bing_179,SGP_Bing_179.png,JPEGImages/SGP_Bing_179.png,0.1757668256759643,clear,0.0,0.0,0.0,0.0,failure,56.0,19.24896851813328,19.24896851813328,0.1716372872048033,0.1667798150138248,dark
SGP_Bing_209,SGP_Bing_209.png,JPEGImages/SGP_Bing_209.png,0.1424098461866378,clear,0.0,0.0,0.0,0.0,failure,42.0,22.22396431992337,22.22396431992337,0.1858794455017456,0.230203288077851,dark
SGP_Bing_309,SGP_Bing_309.png,JPEGImages/SGP_Bing_309.png,0.2075744718313217,clear,0.2857142857142857,0.1428571428571428,0.2857142857142857,0.238095238095238,failure,98.0,22.494162045594575,22.494162045594575,0.2225336320167108,0.2417033303148606,unflagged
SGP_Bing_414,SGP_Bing_414.png,JPEGImages/SGP_Bing_414.png,0.2857267260551452,light,0.0,0.0,0.0,0.0,failure,108.0,20.55758408233548,20.55758408233548,0.2094234062132716,0.230728868359381,unflagged
SGP_Bing_445,SGP_Bing_445.png,JPEGImages/SGP_Bing_445.png,0.3294440805912018,light,0.2,0.2,0.2,0.2,failure,134.0,-9.255406396713596,9.255406396713596,0.2665634225434908,0.2058703654057535,unflagged
SGP_Bing_623,SGP_Bing_623.png,JPEGImages/SGP_Bing_623.png,0.2127982676029205,clear,0.8095238095238095,0.2857142857142857,0.4047619047619047,0.5,intermediate,76.0,-2.187455555555559,2.187455555555559,0.2018344362248664,0.241054388104782,unflagged
SGP_Bing_628,SGP_Bing_628.png,JPEGImages/SGP_Bing_628.png,0.267124205827713,light,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.7777777777777778,clear,79.0,-3.149797222222219,11.524670370370371,0.205600717009294,0.2447760457153329,unflagged
SGP_Google_092,SGP_Google_092.png,JPEGImages/SGP_Google_092.png,0.202108085155487,clear,0.5,0.5,0.5,0.5,intermediate,118.0,88.99226762315027,88.99226762315027,0.1095873366031709,0.0973877169301285,cast_warm
SGP_Google_419,SGP_Google_419.png,JPEGImages/SGP_Google_419.png,0.3090679049491882,light,1.0,1.0,1.0,1.0,clear,56.0,4.63950625260226,4.63950625260226,0.2151896946385978,0.1714367093532691,dark
SGP_Google_441,SGP_Google_441.png,JPEGImages/SGP_Google_441.png,0.3437908291816711,light,0.0,0.1111111111111111,0.3333333333333333,0.1481481481481481,failure,123.0,9.637523081547656,9.637523081547656,0.1879374055346605,0.1650134995998821,unflagged
SH_Baidu_146,SH_Baidu_146.png,JPEGImages/SH_Baidu_146.png,0.2471149861812591,clear,0.0,0.0,0.6666666666666666,0.2222222222222222,failure,97.0,22.395394424107,22.395394424107,0.2451035134814586,0.2446496199072766,unflagged
SH_Bing_139,SH_Bing_139.png,JPEGImages/SH_Bing_139.png,0.269913375377655,light,0.0,0.25,0.25,0.1666666666666666,failure,114.0,-34.408606701940045,34.408606701940045,0.1988004550592153,0.1613364931462753,unflagged
SH_Bing_44,SH_Bing_44.png,JPEGImages/SH_Bing_44.png,0.3325401246547699,light,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,intermediate,142.0,17.681121013133207,17.681121013133207,0.2668477538465116,0.2695642892126815,unflagged
SH_Google_353,SH_Google_353.png,JPEGImages/SH_Google_353.png,0.2672043144702911,light,0.0,0.0,0.4285714285714285,0.1428571428571428,failure,106.0,4.811709810177973,4.811709810177973,0.2208626002892477,0.1599858264866811,unflagged
SH_Google_470,SH_Google_470.png,JPEGImages/SH_Google_470.png,0.3363225758075714,light,0.25,0.625,1.0,0.625,intermediate,83.0,1.5167311095721772,1.660390697137572,0.1522613407488143,0.1643298121282238,unflagged
SH_Google_53,SH_Google_53.png,JPEGImages/SH_Google_53.png,0.2690807282924652,light,0.5,0.125,0.75,0.4583333333333333,intermediate,99.0,6.213090844588109,6.213090844588109,0.2567529485333872,0.2403248997210705,unflagged
SJZ_Baidu_1074,SJZ_Baidu_1074.png,JPEGImages/SJZ_Baidu_1074.png,0.3147719502449035,light,0.1428571428571428,0.1428571428571428,0.2857142857142857,0.1904761904761904,failure,132.0,21.507307692307705,21.507307692307705,0.2419802918296921,0.2315461283192808,unflagged
SJZ_Baidu_1114,SJZ_Baidu_1114.png,JPEGImages/SJZ_Baidu_1114.png,0.3387152552604675,light,0.0,0.0,0.0,0.0,failure,99.0,-1.1885775075987794,4.897872340425522,0.1662511792703251,0.1736833764221334,unflagged
SJZ_Baidu_1195,SJZ_Baidu_1195.png,JPEGImages/SJZ_Baidu_1195.png,0.2933943569660187,light,0.2,0.1,0.2,0.1666666666666666,failure,119.0,1.651993993218582,2.3348644736931448,0.1974874064243503,0.1890711312091786,unflagged
SJZ_Baidu_787,SJZ_Baidu_787.png,JPEGImages/SJZ_Baidu_787.png,0.2369585931301117,clear,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.2962962962962963,failure,133.5,19.41830144557824,19.41830144557824,0.1955387408350622,0.2247512949994405,unflagged
SJZ_Baidu_891,SJZ_Baidu_891.png,JPEGImages/SJZ_Baidu_891.png,0.2305921167135238,clear,0.75,0.625,0.6666666666666666,0.6805555555555555,intermediate,113.0,11.8645925925926,15.925671497584544,0.2777470146681589,0.3236363736880709,unflagged
SJZ_Baidu_910,SJZ_Baidu_910.png,JPEGImages/SJZ_Baidu_910.png,0.3156212866306305,light,0.0909090909090909,0.0909090909090909,0.1818181818181818,0.1212121212121212,failure,126.0,7.12919312169312,7.12919312169312,0.20652079639342,0.1936812850705919,unflagged
SJZ_Baidu_924,SJZ_Baidu_924.png,JPEGImages/SJZ_Baidu_924.png,0.2357811480760574,clear,0.75,0.5,0.875,0.7083333333333334,clear,117.0,15.222479338842971,15.222479338842971,0.2228356409322378,0.2506345704434461,unflagged
SJZ_Baidu_994,SJZ_Baidu_994.png,JPEGImages/SJZ_Baidu_994.png,0.2122582495212555,clear,0.0,0.0,1.0,0.3333333333333333,intermediate,120.0,5.329988999483106,5.329988999483106,0.2553644611893131,0.2060601907313977,unflagged
SJZ_Bing_196,SJZ_Bing_196.png,JPEGImages/SJZ_Bing_196.png,0.3177118599414825,light,0.7777777777777778,0.2222222222222222,0.4444444444444444,0.4814814814814814,intermediate,100.0,8.083335459183687,8.083335459183687,0.1348587499386738,0.1323156564767956,unflagged
SJZ_Bing_377,SJZ_Bing_377.png,JPEGImages/SJZ_Bing_377.png,0.3265436589717865,light,0.0,0.0,0.0,0.0,failure,94.0,6.543929590658564,6.543929590658564,0.1485430631490138,0.1553906830571372,unflagged
SJZ_Bing_570,SJZ_Bing_570.png,JPEGImages/SJZ_Bing_570.png,0.2822760939598083,light,0.1627906976744186,0.2209302325581395,0.1976744186046511,0.193798449612403,failure,124.0,0.7359272164150212,1.0455542650664569,0.1529214939437935,0.1366908630051372,unflagged
SJZ_Bing_666,SJZ_Bing_666.png,JPEGImages/SJZ_Bing_666.png,0.2858535349369049,light,0.0,1.0,1.0,0.6666666666666666,intermediate,137.0,13.749930250540046,13.978628765474411,0.1853778074568668,0.205068440387979,unflagged
SJZ_Bing_673,SJZ_Bing_673.png,JPEGImages/SJZ_Bing_673.png,0.2221800535917282,clear,0.0952380952380952,0.1904761904761904,0.3809523809523809,0.2222222222222221,failure,95.0,13.152586696114966,13.152586696114966,0.2606260567007952,0.2334280407170698,unflagged
SJZ_Bing_752,SJZ_Bing_752.png,JPEGImages/SJZ_Bing_752.png,0.3302955627441406,light,0.1666666666666666,0.5,0.5,0.3888888888888888,intermediate,109.0,-1.677455785084362,3.730753331096622,0.1772602594761826,0.1583252535038642,unflagged
SJZ_Bing_812,SJZ_Bing_812.png,JPEGImages/SJZ_Bing_812.png,0.2689478099346161,light,0.2,0.2,0.4,0.2666666666666666,failure,100.0,11.978530219780223,11.978530219780223,0.2319617203025771,0.1909642375529998,unflagged
SY_Baidu_415,SY_Baidu_415.png,JPEGImages/SY_Baidu_415.png,0.3075689077377319,light,0.0,0.0,0.5,0.1666666666666666,failure,70.0,-1.543203559510573,2.633025583982203,0.1467922851359314,0.1310550552168365,unflagged
SY_Bing_135,SY_Bing_135.png,JPEGImages/SY_Bing_135.png,0.2770508527755737,light,0.5,0.1875,0.3125,0.3333333333333333,intermediate,102.0,3.1937898686679205,3.1937898686679205,0.1696579339270125,0.1702182911985786,unflagged
SY_Bing_541,SY_Bing_541.png,JPEGImages/SY_Bing_541.png,0.2545182704925537,clear,0.5714285714285714,0.4285714285714285,0.2857142857142857,0.4285714285714285,intermediate,96.0,-2.6616917453778086,2.6616917453778086,0.3123366811475614,0.3381309737627891,unflagged
SY_Bing_582,SY_Bing_582.png,JPEGImages/SY_Bing_582.png,0.2393362522125244,clear,0.0,0.0,0.0,0.0,failure,106.0,63.45832073093887,63.45832073093887,0.1731987474085006,0.0809148156938326,cast_warm
SY_Google_299,SY_Google_299.png,JPEGImages/SY_Google_299.png,0.1831810772418975,clear,0.3333333333333333,0.1666666666666666,0.0,0.1666666666666666,failure,85.0,42.97668954996186,42.97668954996186,0.1617748288598714,0.1128609454522152,cast_warm
SY_Google_363,SY_Google_363.png,JPEGImages/SY_Google_363.png,0.1960051357746124,clear,0.0,0.4545454545454545,0.5454545454545454,0.3333333333333333,intermediate,34.0,3.7397535321821,3.744981161695442,0.1597687351525131,0.178618669640041,dark
TJ_Baidu_1032,TJ_Baidu_1032.png,JPEGImages/TJ_Baidu_1032.png,0.2981951534748077,light,0.2,0.0,0.1,0.1,failure,103.0,0.8062680041152248,0.8062680041152248,0.1284114522545888,0.1136496477275434,unflagged
TJ_Baidu_175,TJ_Baidu_175.png,JPEGImages/TJ_Baidu_175.png,0.1675999760627746,clear,0.0,0.1428571428571428,0.2857142857142857,0.1428571428571428,failure,69.0,22.48355703249752,22.48355703249752,0.1630477903200148,0.1013026913271759,dark
TJ_Baidu_225,TJ_Baidu_225.png,JPEGImages/TJ_Baidu_225.png,0.1907325088977813,clear,0.0,0.0,0.0,0.0,failure,71.0,27.100484304298647,27.100484304298647,0.1550971075517315,0.1543800074216941,unflagged
TJ_Baidu_525,TJ_Baidu_525.png,JPEGImages/TJ_Baidu_525.png,0.3080605864524841,light,0.0,0.0,1.0,0.3333333333333333,intermediate,90.0,-2.829798136930137,10.734053183506887,0.2691125883487008,0.13469532547687,unflagged
TJ_Baidu_559,TJ_Baidu_559.png,JPEGImages/TJ_Baidu_559.png,0.3197519779205322,light,0.5,1.0,1.0,0.8333333333333334,clear,129.0,-10.898826388888892,10.898826388888892,0.2290327180677518,0.2510380515172905,unflagged
TJ_Baidu_811,TJ_Baidu_811.png,JPEGImages/TJ_Baidu_811.png,0.2585380673408508,clear,0.0,0.0,0.2,0.0666666666666666,failure,97.0,-7.7702284152041585,7.7702284152041585,0.1441592162021369,0.131336873696532,unflagged
TJ_Baidu_813,TJ_Baidu_813.png,JPEGImages/TJ_Baidu_813.png,0.3481613099575043,light,0.4285714285714285,0.3809523809523809,0.4761904761904761,0.4285714285714284,intermediate,97.0,-2.28744272723452,2.28744272723452,0.2125762293188928,0.1792173144138364,unflagged
